StudentID; DepartmentID; CourseNumber; CourseDate(month, year); Credits; StudentGrade 
451;CS1;149;SEP/2020;4;36
597;PHY2;104;SEP/2020;5;63
543;ART3;126;NOV/2020;4;68
675;ELE4;149;JAN/2020;6;45
218;ROB5;131;FEB/2020;2;50
816;CS1;109;MAR/2020;4;81
245;PHY2;115;APR/2020;6;96
995;ART3;146;MAY/2020;4;59
807;ELE4;150;JUN/2020;2;52
791;ROB5;122;JUL/2020;6;94
858;CS1;147;AUG/2020;6;43
804;PHY2;119;SEP/2020;5;65
665;ART3;138;SEP/2020;5;67
152;ELE4;127;SEP/2020;2;50
835;ROB5;101;NOV/2020;3;81
124;CS1;100;JAN/2020;5;53
333;PHY2;106;FEB/2020;3;74
856;ART3;113;MAR/2020;6;81
752;ELE4;116;APR/2020;2;58
666;ROB5;139;MAY/2020;4;62
903;CS1;103;JUN/2020;5;72
637;PHY2;103;JUL/2020;5;38
207;ART3;104;AUG/2020;6;39
253;ELE4;147;SEP/2020;4;79
824;ROB5;123;SEP/2020;3;78
639;CS1;108;SEP/2020;6;64
470;PHY2;147;NOV/2020;3;68
734;ART3;107;JAN/2020;4;65
468;ELE4;109;FEB/2020;5;100
708;ROB5;107;MAR/2020;6;48
751;CS1;132;APR/2020;3;51
203;PHY2;106;MAY/2020;3;70
537;ART3;111;JUN/2020;2;91
765;ELE4;115;JUL/2020;5;43
203;ROB5;109;AUG/2020;6;39
496;CS1;109;SEP/2020;5;74
151;PHY2;126;SEP/2020;5;87
623;ART3;111;SEP/2020;5;36
745;ELE4;100;NOV/2020;2;47
789;ROB5;132;JAN/2020;5;53
456;CS1;146;FEB/2020;5;68
503;PHY2;112;MAR/2020;2;82
338;ART3;120;APR/2020;2;76
194;ELE4;145;MAY/2020;4;95
727;ROB5;142;JUN/2020;5;54
882;CS1;109;JUL/2020;4;59
557;PHY2;100;AUG/2020;2;52
827;ART3;121;SEP/2020;2;89
887;ELE4;110;SEP/2020;2;65
346;ROB5;146;SEP/2020;3;45
133;CS1;137;NOV/2020;5;52
997;PHY2;124;JAN/2020;4;52
116;ART3;148;FEB/2020;4;52
874;ELE4;107;MAR/2020;5;51
984;ROB5;124;APR/2020;3;44
559;CS1;137;MAY/2020;4;95
980;PHY2;131;JUN/2020;6;84
324;ART3;103;JUL/2020;5;59
220;ELE4;121;AUG/2020;5;40
886;ROB5;125;SEP/2020;2;46
657;CS1;143;SEP/2020;4;49
453;PHY2;115;SEP/2020;4;64
924;ART3;106;NOV/2020;5;38
810;ELE4;150;JAN/2020;4;84
270;ROB5;148;FEB/2020;6;72
339;CS1;135;MAR/2020;4;87
828;PHY2;111;APR/2020;4;37
674;ART3;111;MAY/2020;3;46
421;ELE4;149;JUN/2020;6;43
832;ROB5;111;JUL/2020;6;76
653;CS1;139;AUG/2020;2;44
564;PHY2;137;SEP/2020;2;84
445;ART3;116;SEP/2020;5;72
720;ELE4;149;SEP/2020;3;96
237;ROB5;112;NOV/2020;5;93
344;CS1;111;JAN/2020;6;45
942;PHY2;134;FEB/2020;3;48
308;ART3;109;MAR/2020;4;77
843;ELE4;124;APR/2020;2;47
170;ROB5;143;MAY/2020;3;79
147;CS1;116;JUN/2020;6;57
316;PHY2;112;JUL/2020;3;53
646;ART3;140;AUG/2020;6;76
115;ELE4;119;SEP/2020;5;40
771;ROB5;104;SEP/2020;3;38
104;CS1;147;SEP/2020;2;95
901;PHY2;117;NOV/2020;6;67
267;ART3;107;JAN/2020;2;100
783;ELE4;120;FEB/2020;5;40
198;ROB5;121;MAR/2020;6;66
784;CS1;132;APR/2020;6;98
838;PHY2;142;MAY/2020;3;36
959;ART3;106;JUN/2020;3;37
549;ELE4;132;JUL/2020;2;60
230;ROB5;111;AUG/2020;2;42
944;CS1;101;SEP/2020;6;59
876;PHY2;125;SEP/2020;6;81
398;ART3;121;SEP/2020;5;80
426;ELE4;126;NOV/2020;2;43
107;ROB5;127;JAN/2020;3;52
867;CS1;139;FEB/2020;3;90
170;PHY2;150;MAR/2020;4;60
615;ART3;145;APR/2020;5;49
213;ELE4;129;MAY/2020;3;76
530;ROB5;101;JUN/2020;2;97
469;CS1;106;JUL/2020;4;52
648;PHY2;143;AUG/2020;6;95
301;ART3;139;SEP/2020;5;90
492;ELE4;133;SEP/2020;5;64
414;ROB5;140;SEP/2020;4;100
744;CS1;120;NOV/2020;5;91
811;PHY2;139;JAN/2020;5;80
725;ART3;150;FEB/2020;2;98
268;ELE4;119;MAR/2020;4;76
704;ROB5;134;APR/2020;5;37
652;CS1;101;MAY/2020;2;49
326;PHY2;136;JUN/2020;3;41
702;ART3;125;JUL/2020;5;67
835;ELE4;130;AUG/2020;3;84
137;ROB5;149;SEP/2020;5;35
138;CS1;117;SEP/2020;5;36
967;PHY2;114;SEP/2020;2;62
523;ART3;146;NOV/2020;3;76
336;ELE4;113;JAN/2020;4;50
541;ROB5;120;FEB/2020;2;87
893;CS1;113;MAR/2020;3;50
310;PHY2;103;APR/2020;4;75
197;ART3;135;MAY/2020;5;44
285;ELE4;140;JUN/2020;2;66
889;ROB5;141;JUL/2020;2;92
734;CS1;140;AUG/2020;4;37
885;PHY2;104;SEP/2020;6;58
391;ART3;143;SEP/2020;2;90
386;ELE4;104;SEP/2020;6;71
171;ROB5;109;NOV/2020;5;67
687;CS1;133;JAN/2020;4;71
991;PHY2;129;FEB/2020;6;37
565;ART3;131;MAR/2020;2;69
223;ELE4;133;APR/2020;4;96
735;ROB5;128;MAY/2020;3;38
546;CS1;123;JUN/2020;4;83
140;PHY2;114;JUL/2020;3;41
225;ART3;122;AUG/2020;4;67
398;ELE4;147;SEP/2020;6;80
588;ROB5;133;SEP/2020;6;52
820;CS1;103;SEP/2020;2;37
199;PHY2;143;NOV/2020;4;71
787;ART3;149;JAN/2020;5;74
251;ELE4;133;FEB/2020;3;52
425;ROB5;106;MAR/2020;3;57
113;CS1;106;APR/2020;4;76
638;PHY2;129;MAY/2020;2;58
825;ART3;110;JUN/2020;6;53
185;ELE4;131;JUL/2020;6;60
401;ROB5;100;AUG/2020;2;54
298;CS1;101;SEP/2020;2;99
101;PHY2;148;SEP/2020;2;93
590;ART3;143;SEP/2020;3;59
579;ELE4;102;NOV/2020;6;40
792;ROB5;114;JAN/2020;3;52
323;CS1;107;FEB/2020;4;84
627;PHY2;115;MAR/2020;6;50
923;ART3;124;APR/2020;6;65
201;ELE4;109;MAY/2020;2;41
554;ROB5;110;JUN/2020;2;54
863;CS1;141;JUL/2020;3;90
454;PHY2;140;AUG/2020;4;75
401;ART3;122;SEP/2020;2;94
836;ELE4;108;SEP/2020;4;47
916;ROB5;133;SEP/2020;4;74
664;CS1;103;NOV/2020;4;61
340;PHY2;117;JAN/2020;5;51
662;ART3;109;FEB/2020;4;61
775;ELE4;147;MAR/2020;3;56
170;ROB5;146;APR/2020;2;47
559;CS1;119;MAY/2020;5;71
251;PHY2;141;JUN/2020;5;57
105;ART3;134;JUL/2020;5;81
500;ELE4;101;AUG/2020;2;83
545;ROB5;132;SEP/2020;4;89
625;CS1;117;SEP/2020;5;55
502;PHY2;119;SEP/2020;6;87
101;ART3;132;NOV/2020;6;98
149;ELE4;144;JAN/2020;6;79
203;ROB5;148;FEB/2020;4;37
338;CS1;109;MAR/2020;2;48
389;PHY2;114;APR/2020;4;95
115;ART3;131;MAY/2020;4;52
975;ELE4;143;JUN/2020;2;84
642;ROB5;127;JUL/2020;2;60
918;CS1;134;AUG/2020;5;62
390;PHY2;143;SEP/2020;4;68
419;ART3;119;SEP/2020;6;41
888;ELE4;122;SEP/2020;4;68
294;ROB5;142;NOV/2020;5;39
237;CS1;134;JAN/2020;5;52
181;PHY2;145;FEB/2020;3;82
411;ART3;110;MAR/2020;6;64
590;ELE4;115;APR/2020;5;89
623;ROB5;126;MAY/2020;5;90
495;CS1;139;JUN/2020;5;76
521;PHY2;144;JUL/2020;6;63
435;ART3;130;AUG/2020;6;36
327;ELE4;129;SEP/2020;5;52
582;ROB5;109;SEP/2020;5;52
564;CS1;150;SEP/2020;3;85
584;PHY2;138;NOV/2020;6;94
608;ART3;124;JAN/2020;4;44
979;ELE4;143;FEB/2020;5;63
970;ROB5;109;MAR/2020;6;43
863;CS1;112;APR/2020;4;73
898;PHY2;120;MAY/2020;3;41
145;ART3;138;JUN/2020;5;81
246;ELE4;101;JUL/2020;3;43
608;ROB5;140;AUG/2020;3;81
357;CS1;116;SEP/2020;3;92
199;PHY2;138;SEP/2020;3;92
756;ART3;136;SEP/2020;4;50
363;ELE4;130;NOV/2020;2;45
348;ROB5;134;JAN/2020;2;35
641;CS1;102;FEB/2020;5;93
359;PHY2;149;MAR/2020;4;41
779;ART3;128;APR/2020;2;92
183;ELE4;117;MAY/2020;5;41
300;ROB5;137;JUN/2020;6;82
916;CS1;146;JUL/2020;5;49
975;PHY2;146;AUG/2020;4;66
977;ART3;137;SEP/2020;4;88
760;ELE4;105;SEP/2020;2;90
864;ROB5;103;SEP/2020;6;99
401;CS1;134;NOV/2020;4;36
983;PHY2;127;JAN/2020;3;52
922;ART3;103;FEB/2020;4;69
165;ELE4;112;MAR/2020;5;39
151;ROB5;136;APR/2020;4;80
831;CS1;117;MAY/2020;6;58
239;PHY2;110;JUN/2020;5;82
103;ART3;137;JUL/2020;6;45
587;ELE4;129;AUG/2020;6;62
244;ROB5;147;SEP/2020;6;57
287;CS1;107;SEP/2020;6;99
180;PHY2;111;SEP/2020;6;45
222;ART3;140;NOV/2020;3;77
165;ELE4;130;JAN/2020;3;56
614;ROB5;127;FEB/2020;5;85
642;CS1;107;MAR/2020;6;71
792;PHY2;107;APR/2020;4;93
859;ART3;150;MAY/2020;6;43
119;ELE4;102;JUN/2020;4;86
312;ROB5;136;JUL/2020;5;63
107;CS1;117;AUG/2020;6;65
930;PHY2;102;SEP/2020;4;36
809;ART3;117;SEP/2020;3;87
949;ELE4;113;SEP/2020;5;65
978;ROB5;128;NOV/2020;4;37
398;CS1;121;JAN/2020;2;88
892;PHY2;150;FEB/2020;4;68
618;ART3;125;MAR/2020;6;84
732;ELE4;124;APR/2020;6;57
203;ROB5;103;MAY/2020;5;84
142;CS1;107;JUN/2020;4;86
787;PHY2;147;JUL/2020;3;69
400;ART3;115;AUG/2020;2;78
372;ELE4;109;SEP/2020;5;91
898;ROB5;120;SEP/2020;2;98
625;CS1;107;SEP/2020;3;74
785;PHY2;150;NOV/2020;3;72
910;ART3;124;JAN/2020;2;44
649;ELE4;116;FEB/2020;5;79
541;ROB5;121;MAR/2020;4;99
222;CS1;133;APR/2020;5;60
446;PHY2;136;MAY/2020;4;39
938;ART3;103;JUN/2020;2;72
111;ELE4;101;JUL/2020;2;96
791;ROB5;112;AUG/2020;6;92
308;CS1;125;SEP/2020;6;98
652;PHY2;142;SEP/2020;4;73
757;ART3;100;SEP/2020;6;52
950;ELE4;108;NOV/2020;3;78
962;ROB5;124;JAN/2020;2;91
244;CS1;120;FEB/2020;2;46
113;PHY2;131;MAR/2020;5;54
208;ART3;122;APR/2020;3;97
267;ELE4;137;MAY/2020;2;100
231;ROB5;116;JUN/2020;2;40
127;CS1;103;JUL/2020;6;82
105;PHY2;130;AUG/2020;5;92
297;ART3;132;SEP/2020;3;96
723;ELE4;115;SEP/2020;5;36
569;ROB5;107;SEP/2020;3;55
156;CS1;108;NOV/2020;3;50
686;PHY2;137;JAN/2020;3;54
636;ART3;117;FEB/2020;4;93
873;ELE4;105;MAR/2020;3;74
894;ROB5;149;APR/2020;3;88
535;CS1;110;MAY/2020;4;39
628;PHY2;146;JUN/2020;3;98
872;ART3;116;JUL/2020;4;50
968;ELE4;148;AUG/2020;6;37
340;ROB5;123;SEP/2020;6;76
320;CS1;148;SEP/2020;2;75
879;PHY2;115;SEP/2020;3;62
445;ART3;145;NOV/2020;5;57
781;ELE4;106;JAN/2020;6;48
147;ROB5;144;FEB/2020;4;99
658;CS1;122;MAR/2020;3;96
867;PHY2;121;APR/2020;6;85
641;ART3;112;MAY/2020;3;46
189;ELE4;123;JUN/2020;6;38
436;ROB5;108;JUL/2020;4;59
724;CS1;110;AUG/2020;3;54
580;PHY2;146;SEP/2020;5;84
927;ART3;134;SEP/2020;5;95
812;ELE4;137;SEP/2020;4;96
261;ROB5;118;NOV/2020;5;66
632;CS1;148;JAN/2020;4;68
990;PHY2;123;FEB/2020;6;58
209;ART3;125;MAR/2020;6;49
811;ELE4;142;APR/2020;2;81
873;ROB5;116;MAY/2020;6;51
419;CS1;118;JUN/2020;5;66
208;PHY2;144;JUL/2020;5;93
871;ART3;115;AUG/2020;4;86
301;ELE4;114;SEP/2020;6;86
918;ROB5;107;SEP/2020;4;87
341;CS1;130;SEP/2020;4;47
186;PHY2;143;NOV/2020;6;47
681;ART3;120;JAN/2020;4;40
840;ELE4;120;FEB/2020;3;62
764;ROB5;143;MAR/2020;5;49
585;CS1;111;APR/2020;4;82
521;PHY2;121;MAY/2020;5;48
642;ART3;143;JUN/2020;2;71
675;ELE4;131;JUL/2020;6;55
435;ROB5;143;AUG/2020;4;77
301;CS1;138;SEP/2020;6;80
378;PHY2;145;SEP/2020;6;42
131;ART3;148;SEP/2020;2;99
229;ELE4;123;NOV/2020;4;52
522;ROB5;150;JAN/2020;3;83
467;CS1;138;FEB/2020;5;90
298;PHY2;119;MAR/2020;4;98
897;ART3;126;APR/2020;4;45
238;ELE4;100;MAY/2020;2;87
799;ROB5;147;JUN/2020;5;50
800;CS1;111;JUL/2020;2;35
667;PHY2;102;AUG/2020;6;80
976;ART3;104;SEP/2020;4;36
413;ELE4;103;SEP/2020;5;52
912;ROB5;110;SEP/2020;6;73
824;CS1;125;NOV/2020;4;48
360;PHY2;129;JAN/2020;5;38
905;ART3;115;FEB/2020;3;85
538;ELE4;144;MAR/2020;3;58
134;ROB5;101;APR/2020;2;69
116;CS1;134;MAY/2020;6;79
524;PHY2;106;JUN/2020;4;67
539;ART3;110;JUL/2020;2;81
866;ELE4;128;AUG/2020;6;40
176;ROB5;133;SEP/2020;3;92
989;CS1;120;SEP/2020;3;48
149;PHY2;111;SEP/2020;5;93
775;ART3;119;NOV/2020;5;65
875;ELE4;113;JAN/2020;4;79
497;ROB5;105;FEB/2020;6;37
935;CS1;133;MAR/2020;4;52
286;PHY2;138;APR/2020;3;69
237;ART3;127;MAY/2020;6;64
343;ELE4;116;JUN/2020;5;42
654;ROB5;134;JUL/2020;5;48
132;CS1;140;AUG/2020;6;88
256;PHY2;140;SEP/2020;2;37
441;ART3;137;SEP/2020;5;62
842;ELE4;135;SEP/2020;3;38
699;ROB5;113;NOV/2020;4;82
167;CS1;103;JAN/2020;5;47
364;PHY2;120;FEB/2020;2;90
708;ART3;105;MAR/2020;4;86
833;ELE4;100;APR/2020;3;94
518;ROB5;135;MAY/2020;5;94
958;CS1;113;JUN/2020;6;69
260;PHY2;115;JUL/2020;4;74
136;ART3;102;AUG/2020;4;61
517;ELE4;118;SEP/2020;3;47
707;ROB5;136;SEP/2020;2;64
531;CS1;121;SEP/2020;3;59
729;PHY2;114;NOV/2020;2;35
797;ART3;115;JAN/2020;5;74
751;ELE4;145;FEB/2020;6;49
442;ROB5;124;MAR/2020;2;37
824;CS1;102;APR/2020;3;59
343;PHY2;145;MAY/2020;3;45
156;ART3;107;JUN/2020;5;38
665;ELE4;114;JUL/2020;2;77
337;ROB5;104;AUG/2020;4;57
644;CS1;126;SEP/2020;6;47
750;PHY2;109;SEP/2020;4;46
520;ART3;132;SEP/2020;5;68
114;ELE4;125;NOV/2020;5;38
407;ROB5;136;JAN/2020;5;64
406;CS1;120;FEB/2020;5;49
966;PHY2;115;MAR/2020;6;38
616;ART3;103;APR/2020;2;55
192;ELE4;132;MAY/2020;2;45
379;ROB5;145;JUN/2020;3;40
647;CS1;119;JUL/2020;4;76
502;PHY2;127;AUG/2020;6;70
311;ART3;146;SEP/2020;6;61
199;ELE4;129;SEP/2020;3;86
708;ROB5;116;SEP/2020;2;39
970;CS1;115;NOV/2020;6;47
547;PHY2;127;JAN/2020;4;59
327;ART3;102;FEB/2020;6;93
876;ELE4;120;MAR/2020;2;51
106;ROB5;102;APR/2020;4;80
344;CS1;122;MAY/2020;5;98
452;PHY2;134;JUN/2020;2;85
720;ART3;146;JUL/2020;4;64
175;ELE4;138;AUG/2020;6;87
805;ROB5;100;SEP/2020;3;52
161;CS1;108;SEP/2020;2;67
255;PHY2;133;SEP/2020;6;68
442;ART3;138;NOV/2020;6;73
868;ELE4;105;JAN/2020;5;63
640;ROB5;130;FEB/2020;3;78
345;CS1;113;MAR/2020;2;99
223;PHY2;101;APR/2020;3;77
692;ART3;119;MAY/2020;4;56
658;ELE4;142;JUN/2020;2;76
642;ROB5;141;JUL/2020;6;38
950;CS1;130;AUG/2020;5;47
116;PHY2;139;SEP/2020;5;76
780;ART3;115;SEP/2020;5;94
924;ELE4;111;SEP/2020;3;57
502;ROB5;113;NOV/2020;4;46
729;CS1;122;JAN/2020;4;86
958;PHY2;121;FEB/2020;5;92
866;ART3;150;MAR/2020;2;75
920;ELE4;115;APR/2020;2;56
321;ROB5;147;MAY/2020;6;49
956;CS1;108;JUN/2020;2;75
513;PHY2;132;JUL/2020;6;51
299;ART3;124;AUG/2020;2;57
827;ELE4;129;SEP/2020;3;73
451;ROB5;113;SEP/2020;5;43
989;CS1;132;SEP/2020;3;85
763;PHY2;110;NOV/2020;2;87
572;ART3;119;JAN/2020;5;49
164;ELE4;135;FEB/2020;5;75
506;ROB5;145;MAR/2020;6;92
618;CS1;147;APR/2020;2;60
900;PHY2;102;MAY/2020;4;73
875;ART3;140;JUN/2020;3;47
507;ELE4;139;JUL/2020;3;93
793;ROB5;123;AUG/2020;5;88
694;CS1;117;SEP/2020;3;97
772;PHY2;123;SEP/2020;4;75
805;ART3;137;SEP/2020;3;63
840;ELE4;145;NOV/2020;2;97
805;ROB5;139;JAN/2020;5;36
560;CS1;108;FEB/2020;6;71
370;PHY2;121;MAR/2020;6;70
246;ART3;111;APR/2020;2;82
847;ELE4;131;MAY/2020;6;99
627;ROB5;106;JUN/2020;5;83
598;CS1;118;JUL/2020;6;44
989;PHY2;132;AUG/2020;3;53
513;ART3;104;SEP/2020;2;49
572;ELE4;101;SEP/2020;3;78
733;ROB5;112;SEP/2020;6;92
114;CS1;121;NOV/2020;4;92
456;PHY2;104;JAN/2020;5;75
668;ART3;103;FEB/2020;6;51
275;ELE4;136;MAR/2020;4;56
640;ROB5;132;APR/2020;5;94
493;CS1;146;MAY/2020;3;70
305;PHY2;127;JUN/2020;3;41
728;ART3;130;JUL/2020;4;67
806;ELE4;122;AUG/2020;5;89
967;ROB5;128;SEP/2020;5;56
167;CS1;140;SEP/2020;5;72
856;PHY2;101;SEP/2020;6;90
739;ART3;101;NOV/2020;6;53
536;ELE4;107;JAN/2020;2;72
481;ROB5;133;FEB/2020;5;61
258;CS1;131;MAR/2020;2;62
945;PHY2;118;APR/2020;6;88
724;ART3;136;MAY/2020;6;81
305;ELE4;105;JUN/2020;4;64
957;ROB5;135;JUL/2020;5;79
257;CS1;120;AUG/2020;3;35
591;PHY2;115;SEP/2020;5;76
985;ART3;134;SEP/2020;5;82
221;ELE4;135;SEP/2020;5;57
871;ROB5;112;NOV/2020;2;54
872;CS1;117;JAN/2020;4;66
760;PHY2;101;FEB/2020;3;69
274;ART3;117;MAR/2020;5;95
263;ELE4;134;APR/2020;2;100
932;ROB5;117;MAY/2020;4;64
723;CS1;103;JUN/2020;2;39
259;PHY2;110;JUL/2020;6;51
982;ART3;134;AUG/2020;2;38
687;ELE4;145;SEP/2020;5;92
134;ROB5;120;SEP/2020;5;38
586;CS1;103;SEP/2020;6;89
128;PHY2;118;NOV/2020;6;42
749;ART3;143;JAN/2020;5;44
399;ELE4;120;FEB/2020;3;80
327;ROB5;121;MAR/2020;4;39
302;CS1;139;APR/2020;3;51
329;PHY2;108;MAY/2020;6;44
187;ART3;121;JUN/2020;2;90
699;ELE4;103;JUL/2020;3;53
247;ROB5;106;AUG/2020;5;97
566;CS1;121;SEP/2020;3;59
124;PHY2;138;SEP/2020;2;71
695;ART3;135;SEP/2020;2;84
661;ELE4;104;NOV/2020;2;92
219;ROB5;119;JAN/2020;5;68
415;CS1;132;FEB/2020;4;72
603;PHY2;124;MAR/2020;3;60
491;ART3;116;APR/2020;6;88
379;ELE4;111;MAY/2020;6;91
851;ROB5;107;JUN/2020;3;59
368;CS1;145;JUL/2020;3;71
313;PHY2;105;AUG/2020;4;63
646;ART3;123;SEP/2020;3;43
940;ELE4;102;SEP/2020;6;48
452;ROB5;118;SEP/2020;2;62
682;CS1;109;NOV/2020;6;44
725;PHY2;148;JAN/2020;3;40
627;ART3;121;FEB/2020;3;73
230;ELE4;107;MAR/2020;3;68
375;ROB5;139;APR/2020;6;94
693;CS1;120;MAY/2020;5;68
232;PHY2;126;JUN/2020;4;86
680;ART3;105;JUL/2020;5;93
395;ELE4;143;AUG/2020;5;100
374;ROB5;147;SEP/2020;4;47
978;CS1;109;SEP/2020;2;87
121;PHY2;136;SEP/2020;2;52
684;ART3;119;NOV/2020;4;91
991;ELE4;108;JAN/2020;5;38
248;ROB5;126;FEB/2020;5;59
534;CS1;147;MAR/2020;5;36
781;PHY2;150;APR/2020;5;90
537;ART3;123;MAY/2020;4;54
913;ELE4;109;JUN/2020;5;60
634;ROB5;113;JUL/2020;4;37
394;CS1;131;AUG/2020;3;96
400;PHY2;130;SEP/2020;3;92
107;ART3;146;SEP/2020;3;58
431;ELE4;139;SEP/2020;3;59
320;ROB5;123;NOV/2020;4;75
319;CS1;126;JAN/2020;2;89
159;PHY2;137;FEB/2020;6;58
635;ART3;111;MAR/2020;2;95
579;ELE4;149;APR/2020;2;66
107;ROB5;136;MAY/2020;2;97
780;CS1;111;JUN/2020;3;93
949;PHY2;112;JUL/2020;5;82
693;ART3;112;AUG/2020;4;39
478;ELE4;129;SEP/2020;5;57
812;ROB5;132;SEP/2020;4;62
413;CS1;127;SEP/2020;3;60
778;PHY2;114;NOV/2020;4;68
760;ART3;114;JAN/2020;4;58
115;ELE4;150;FEB/2020;4;76
231;ROB5;104;MAR/2020;4;46
287;CS1;138;APR/2020;2;52
215;PHY2;139;MAY/2020;4;59
229;ART3;105;JUN/2020;2;62
548;ELE4;129;JUL/2020;3;41
257;ROB5;131;AUG/2020;4;89
722;CS1;119;SEP/2020;2;97
673;PHY2;123;SEP/2020;4;82
620;ART3;132;SEP/2020;5;78
516;ELE4;112;NOV/2020;4;61
494;ROB5;112;JAN/2020;6;85
322;CS1;105;FEB/2020;2;94
116;PHY2;118;MAR/2020;2;90
393;ART3;119;APR/2020;2;71
844;ELE4;130;MAY/2020;3;43
705;ROB5;122;JUN/2020;5;40
225;CS1;133;JUL/2020;5;66
677;PHY2;130;AUG/2020;5;93
384;ART3;141;SEP/2020;3;37
899;ELE4;145;SEP/2020;3;36
501;ROB5;147;SEP/2020;4;95
992;CS1;132;NOV/2020;4;79
476;PHY2;111;JAN/2020;3;97
640;ART3;128;FEB/2020;2;93
898;ELE4;123;MAR/2020;2;50
220;ROB5;110;APR/2020;3;72
818;CS1;142;MAY/2020;4;41
419;PHY2;139;JUN/2020;3;74
452;ART3;109;JUL/2020;3;71
426;ELE4;135;AUG/2020;6;40
885;ROB5;135;SEP/2020;3;64
809;CS1;129;SEP/2020;2;48
251;PHY2;109;SEP/2020;5;100
349;ART3;113;NOV/2020;2;59
493;ELE4;114;JAN/2020;4;51
571;ROB5;107;FEB/2020;3;70
352;CS1;131;MAR/2020;3;83
490;PHY2;150;APR/2020;6;80
823;ART3;121;MAY/2020;5;50
288;ELE4;105;JUN/2020;6;43
985;ROB5;116;JUL/2020;6;79
453;CS1;112;AUG/2020;5;39
979;PHY2;112;SEP/2020;2;59
282;ART3;141;SEP/2020;4;61
411;ELE4;136;SEP/2020;2;48
700;ROB5;110;NOV/2020;6;91
394;CS1;139;JAN/2020;3;55
463;PHY2;126;FEB/2020;2;97
654;ART3;131;MAR/2020;6;77
151;ELE4;130;APR/2020;6;55
367;ROB5;123;MAY/2020;4;59
750;CS1;123;JUN/2020;2;54
894;PHY2;112;JUL/2020;3;82
897;ART3;127;AUG/2020;2;40
661;ELE4;117;SEP/2020;6;45
731;ROB5;102;SEP/2020;6;75
546;CS1;105;SEP/2020;2;81
668;PHY2;135;NOV/2020;5;95
625;ART3;111;JAN/2020;3;93
799;ELE4;127;FEB/2020;4;99
770;ROB5;102;MAR/2020;6;77
493;CS1;120;APR/2020;3;99
775;PHY2;120;MAY/2020;4;41
717;ART3;114;JUN/2020;6;70
397;ELE4;119;JUL/2020;6;47
138;ROB5;107;AUG/2020;5;69
801;CS1;125;SEP/2020;2;53
563;PHY2;110;SEP/2020;4;50
175;ART3;147;SEP/2020;4;74
625;ELE4;107;NOV/2020;2;55
732;ROB5;136;JAN/2020;4;89
913;CS1;141;FEB/2020;5;69
523;PHY2;112;MAR/2020;3;54
826;ART3;107;APR/2020;5;50
331;ELE4;116;MAY/2020;5;88
890;ROB5;132;JUN/2020;6;66
418;CS1;143;JUL/2020;6;73
251;PHY2;114;AUG/2020;6;74
745;ART3;126;SEP/2020;2;51
856;ELE4;103;SEP/2020;2;37
581;ROB5;123;SEP/2020;2;93
386;CS1;116;NOV/2020;6;88
782;PHY2;123;JAN/2020;2;41
276;ART3;131;FEB/2020;3;75
601;ELE4;119;MAR/2020;4;48
557;ROB5;140;APR/2020;4;78
852;CS1;140;MAY/2020;2;78
215;PHY2;129;JUN/2020;5;82
354;ART3;142;JUL/2020;6;48
424;ELE4;132;AUG/2020;5;94
622;ROB5;111;SEP/2020;6;91
119;CS1;111;SEP/2020;5;45
765;PHY2;122;SEP/2020;3;49
600;ART3;135;NOV/2020;2;74
744;ELE4;136;JAN/2020;2;95
114;ROB5;115;FEB/2020;3;39
760;CS1;129;MAR/2020;2;45
911;PHY2;131;APR/2020;6;75
103;ART3;132;MAY/2020;6;88
303;ELE4;150;JUN/2020;3;74
765;ROB5;106;JUL/2020;5;52
370;CS1;144;AUG/2020;3;97
718;PHY2;125;SEP/2020;2;45
175;ART3;116;SEP/2020;3;65
589;ELE4;140;SEP/2020;6;78
201;ROB5;143;NOV/2020;2;53
983;CS1;140;JAN/2020;4;96
406;PHY2;103;FEB/2020;5;37
263;ART3;100;MAR/2020;2;95
472;ELE4;113;APR/2020;4;45
155;ROB5;115;MAY/2020;5;72
287;CS1;141;JUN/2020;5;61
658;PHY2;119;JUL/2020;5;52
682;ART3;135;AUG/2020;2;72
170;ELE4;126;SEP/2020;2;94
229;ROB5;143;SEP/2020;4;99
755;CS1;129;SEP/2020;3;97
249;PHY2;108;NOV/2020;6;46
725;ART3;129;JAN/2020;2;67
801;ELE4;103;FEB/2020;4;100
102;ROB5;100;MAR/2020;3;40
257;CS1;111;APR/2020;6;85
679;PHY2;113;MAY/2020;3;87
552;ART3;135;JUN/2020;5;71
616;ELE4;141;JUL/2020;3;89
610;ROB5;139;AUG/2020;4;67
816;CS1;126;SEP/2020;5;83
252;PHY2;102;SEP/2020;4;79
978;ART3;127;SEP/2020;5;96
237;ELE4;126;NOV/2020;3;54
332;ROB5;106;JAN/2020;2;38
521;CS1;102;FEB/2020;2;86
273;PHY2;114;MAR/2020;5;71
801;ART3;106;APR/2020;6;47
984;ELE4;140;MAY/2020;4;46
493;ROB5;148;JUN/2020;2;49
508;CS1;125;JUL/2020;3;79
871;PHY2;104;AUG/2020;6;72
467;ART3;119;SEP/2020;3;82
648;ELE4;131;SEP/2020;4;51
400;ROB5;111;SEP/2020;6;73
788;CS1;108;NOV/2020;4;66
639;PHY2;133;JAN/2020;6;73
380;ART3;107;FEB/2020;2;100
628;ELE4;148;MAR/2020;6;99
697;ROB5;130;APR/2020;2;99
